generation,rank,α,β,γ,α/β,fitness,consciousness,correlation,phi_distance,phi_proximity,organization,coherence,lyapunov
22,16,0.23437565859344267,0.14463492653317805,1.174034876012862,1.6204637718654964,0.9864490900823708,3.7983417417487795,0.9585635083361648,0.0024297831156014915,0.9807494399601956,0.5261518530621182,0.9815884322770378,0.0
22,17,0.23233938585952846,0.14457166539435207,1.179072739150488,1.607087981076859,0.8967888407316567,4.9999464202493105,0.99999815242239,0.010946007673035885,0.9161565146482391,0.5203296235105233,0.9999990665921044,0.0
22,18,0.23398089858690452,0.14347636863262928,1.1716092610377653,1.6307974673237777,0.8911351333418863,4.9999174654951215,0.9999971539825904,0.012763478573882825,0.9029321845142083,0.5205813712014021,0.9999980758122029,0.0
22,19,0.23623796134897718,0.14456860722626205,1.174537701783393,1.6340889345308893,0.8817929475270542,4.999940535873969,0.9999979495128954,0.016054945780994423,0.8794667102855381,0.5259098287079386,0.999998432902182,0.0
22,20,0.2364545066364578,0.14458475175113925,1.1756861705845785,1.6354041748707064,0.8778357783033535,4.9999553122660485,0.9999984590436568,0.017370186120811537,0.8702615424843406,0.5259082727157633,0.999998943831784,0.0
22,21,0.2310489437705532,0.1453813322838809,1.175871842702446,1.5892614281412158,0.8444622050484332,4.999955108849072,0.9999984520292783,0.028772560608679054,0.7943902141499298,0.5205590971638796,0.9999992082675796,0.0
22,22,0.23096982579003975,0.14547399222122398,1.177418219241587,1.5877052816341306,0.8402373125162295,4.999952183922304,0.9999983511697346,0.030328707115764297,0.7845620170843521,0.5205696953759991,0.9999988905740438,0.0
22,23,0.23615310797485792,0.14321189478126012,1.1800268352998093,1.6489769116982562,0.8393300323735444,4.9999291730270965,0.9999975576905895,0.030942922948361318,0.7807163498006097,0.5259149505639423,0.9999988967883077,0.0
22,24,0.22780473440813143,0.14357783240503855,1.1787681642641616,1.586628872941093,0.8370437485247482,4.999945556023611,0.9999981226215038,0.03140511580880201,0.7778349479536333,0.5184243077618236,0.9999990264594498,0.0
22,25,0.23414460534909445,0.1416800803508423,1.1779088964615971,1.6526289706307498,0.8289111644243086,4.999894173561231,0.9999963508124562,0.03459498188085486,0.7582365619323096,0.5205610276224962,0.9999969131351172,0.0
22,26,0.23369373927973297,0.14262348549094722,1.181147190144695,1.6385361672749632,0.8214460432332054,4.463942000547173,0.9815152413981784,0.020502178525068304,0.8487272299629358,0.5185308735863288,0.9999601342498756,0.0
22,27,0.23098835794392525,0.1413530583873504,1.1823061418466518,1.6341235243099363,0.8167529937005136,4.260936539010936,0.9745150530693426,0.016089535560041446,0.879223379480622,0.5160457012064679,0.9999459848115138,0.0
22,28,0.23507895170104345,0.14392335213609198,1.1764050733186624,1.6333621209625244,0.8151582875025954,4.199088394764724,0.9723823584401629,0.01532813221262952,0.8845952725747772,0.5261479881833921,0.9884720165125145,0.0
22,29,0.23368899492798215,0.14293432881009724,1.1820149756113127,1.634939603896428,0.7756099424114439,3.794678960375011,0.9584372055301728,0.016905615146532993,0.8735019463661065,0.5261551062983372,0.9815718527068127,0.0
23,0,0.23246235528237644,0.14366634166770886,1.1743832355117687,1.6180710985183093,1.1193293058422622,4.999975027294035,0.999999138872208,3.710976841442282e-05,0.9997031659166411,0.5207443417412564,0.9999997262127372,0.0
23,1,0.23245888114644458,0.14364501298672025,1.1784406931670588,1.618287167184391,1.1183964317622652,4.999944017841831,0.9999980695807528,0.0002531784344961263,0.9979766223181246,0.5205135238383098,0.9999989795010326,0.0
23,2,0.23208290056717895,0.1434596030153978,1.1805129063188553,1.6177578613699986,1.1183150000340627,4.999944116534427,0.9999980729839457,0.0002761273798963515,0.9977934190477963,0.5205914463038515,0.99999901180214,0.0
23,3,0.23245922295381719,0.1436207918428003,1.1787059239253292,1.6185624655812698,1.1172619499980563,4.999957535192692,0.9999985356962997,0.0005284768313749133,0.9957811099757099,0.5204957120160951,0.9999988817939699,0.0
23,4,0.23339035508925227,0.14429355654477868,1.1733219944361513,1.617469003314948,1.1171248299054277,4.999950958824346,0.9999983089249774,0.0005649854349469852,0.9954903158214217,0.5205767142315578,0.9999990206792982,0.0
23,5,0.232640028304741,0.14385349199336572,1.1753060419649164,1.6172011195631593,1.1160384663245233,4.99992184027548,0.9999973048370855,0.0008328691867356408,0.9933591947625107,0.5206737375633235,0.9999973093847071,0.0
23,6,0.23119857737516425,0.14296948638464427,1.1893946100677466,1.6171183321813785,1.1156405790559223,4.999958414854239,0.9999985660294565,0.0009156565685164431,0.9927015117227606,0.5203029202025029,0.9999993378972784,0.0
